track_n,line,lyric,track_title,album
10,15,This is the last time I'm asking you why,The Last Time (Ft. Gary Lightbody),Red
10,16,"You break my heart in the blink of an eye (Eye, eye)",The Last Time (Ft. Gary Lightbody),Red
10,17,You find yourself at my door,The Last Time (Ft. Gary Lightbody),Red
10,18,Just like all those times before,The Last Time (Ft. Gary Lightbody),Red
10,19,You wear your best apology,The Last Time (Ft. Gary Lightbody),Red
10,20,But I was there to watch you leave,The Last Time (Ft. Gary Lightbody),Red
10,21,And all the times I let you in,The Last Time (Ft. Gary Lightbody),Red
10,22,Just for you to go again,The Last Time (Ft. Gary Lightbody),Red
10,23,Disappear when you come back,The Last Time (Ft. Gary Lightbody),Red
10,24,Everything is better,The Last Time (Ft. Gary Lightbody),Red
10,25,And right before your eyes,The Last Time (Ft. Gary Lightbody),Red
10,26,"I'm aching, run fast",The Last Time (Ft. Gary Lightbody),Red
10,27,Nowhere to hide,The Last Time (Ft. Gary Lightbody),Red
10,28,Just you and me,The Last Time (Ft. Gary Lightbody),Red
10,29,This is the last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
10,30,Put my name at the top of your list,The Last Time (Ft. Gary Lightbody),Red
10,31,This is the last time I'm asking you why,The Last Time (Ft. Gary Lightbody),Red
10,32,"You break my heart in the blink of an eye (Eye, eye)",The Last Time (Ft. Gary Lightbody),Red
10,33,NA,The Last Time (Ft. Gary Lightbody),Red
10,34,This is the last time you tell me I've got it wrong,The Last Time (Ft. Gary Lightbody),Red
10,35,This is the last time I say it's been you all along,The Last Time (Ft. Gary Lightbody),Red
10,36,This is the last time I let you in my door,The Last Time (Ft. Gary Lightbody),Red
10,37,"This is the last time, I won't hurt you anymore",The Last Time (Ft. Gary Lightbody),Red
10,38,"Oh-ho, oh-ho, oh-ho, oh-ho",The Last Time (Ft. Gary Lightbody),Red
10,39,"Oh-ho, oh-ho, oh-ho, oh-ho",The Last Time (Ft. Gary Lightbody),Red
10,40,This is the last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
10,41,Put my name at the top of your list,The Last Time (Ft. Gary Lightbody),Red
10,42,This is the last time I'm asking you why,The Last Time (Ft. Gary Lightbody),Red
10,43,You break my heart in the blink of an eye,The Last Time (Ft. Gary Lightbody),Red
10,44,This is the last time I'm asking you this(This is the last time I'm asking you this),The Last Time (Ft. Gary Lightbody),Red
10,45,Put my name at the top of your list(Put my name at the top of your list),The Last Time (Ft. Gary Lightbody),Red
10,46,This is the last time I'm asking you why(This is the last time I'm asking you why),The Last Time (Ft. Gary Lightbody),Red
10,47,You break my heart in the blink of an eye(You break my heart),The Last Time (Ft. Gary Lightbody),Red
10,48,"This is the last time I'm asking you, last time I'm asking you",The Last Time (Ft. Gary Lightbody),Red
10,49,Last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
10,50,"This is the last time I'm asking you, last time I'm asking you",The Last Time (Ft. Gary Lightbody),Red
10,51,Last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
10,52,"This is the last time I'm asking you, last time I'm asking you",The Last Time (Ft. Gary Lightbody),Red
10,53,Last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
10,54,"This is the last time I'm asking you, last time I'm asking you",The Last Time (Ft. Gary Lightbody),Red
10,55,Last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
11,1,I was reminiscing just the other day,Holy Ground,Red
11,2,"While having coffee all alone, and Lord, it took me away",Holy Ground,Red
11,3,Back to a first-glance feeling on New York time,Holy Ground,Red
11,4,Back when you fit in my poems like a perfect rhyme,Holy Ground,Red
11,5,"Took off faster than a green light, go",Holy Ground,Red
11,6,"Hey, you skip the conversation when you already know",Holy Ground,Red
11,7,I left a note on the door with a joke we'd made,Holy Ground,Red
11,8,And that was the first day,Holy Ground,Red
11,9,"And darling, it was good",Holy Ground,Red
11,10,Never looking down,Holy Ground,Red
11,11,And right there where we stood,Holy Ground,Red
11,12,Was holy ground,Holy Ground,Red
11,13,Spinning like a girl in a brand new dress,Holy Ground,Red
11,14,We had this big wide city all to ourselves,Holy Ground,Red
11,15,"We blocked the noise with the sound of, ""I need you""",Holy Ground,Red
11,16,"And for the first time, I had something to lose",Holy Ground,Red
11,17,And I guess we fell apart in the usual way,Holy Ground,Red
11,18,And the story's got dust on every page,Holy Ground,Red
11,19,"But sometimes, I wonder how you think about it now",Holy Ground,Red
11,20,And I see your face in every crowd,Holy Ground,Red
11,21,"'Cause darling, it was good",Holy Ground,Red
11,22,Never looking down,Holy Ground,Red
11,23,And right there where we stood,Holy Ground,Red
11,24,Was holy ground,Holy Ground,Red
11,25,"Tonight, I'm gonna dance",Holy Ground,Red
11,26,For all that we've been through,Holy Ground,Red
11,27,But I don't wanna dance,Holy Ground,Red
11,28,If I'm not dancing with you,Holy Ground,Red
11,29,"Tonight, I'm gonna dance",Holy Ground,Red
11,30,Like you were in this room,Holy Ground,Red
11,31,But I don't wanna dance,Holy Ground,Red
11,32,If I'm not dancing with you,Holy Ground,Red
11,33,It was good,Holy Ground,Red
11,34,Never looking down,Holy Ground,Red
11,35,And right there where we stood,Holy Ground,Red
11,36,Was holy ground,Holy Ground,Red
11,37,"Tonight, I'm gonna dance",Holy Ground,Red
11,38,For all that we've been through,Holy Ground,Red
11,39,But I don't wanna dance,Holy Ground,Red
11,40,If I'm not dancing with you,Holy Ground,Red
11,41,"Tonight, I'm gonna dance",Holy Ground,Red
11,42,Like you were in this room,Holy Ground,Red
11,43,But I don't wanna dance,Holy Ground,Red
11,44,If I'm not dancing with you,Holy Ground,Red
12,1,"Long handwritten note, deep in your pocket",Sad Beautiful Tragic,Red
12,2,"Words, how little they mean, when you're a little too late",Sad Beautiful Tragic,Red
12,3,"I stood right by the tracks, your face in a locket",Sad Beautiful Tragic,Red
12,4,"Good girls, hopeful they'll be and long they will wait",Sad Beautiful Tragic,Red
12,5,We had a beautiful magic love affair,Sad Beautiful Tragic,Red
12,6,"What a sad, beautiful, tragic love affair",Sad Beautiful Tragic,Red
12,7,"In dreams, I meet you in warm conversation",Sad Beautiful Tragic,Red
12,8,"We both wake in lonely beds, different cities",Sad Beautiful Tragic,Red
12,9,And time is taking its sweet time erasing you,Sad Beautiful Tragic,Red
12,10,And you've got your demons,Sad Beautiful Tragic,Red
12,11,"And darling, they all look like me",Sad Beautiful Tragic,Red
12,12,'Cause we had a beautiful magic love there,Sad Beautiful Tragic,Red
12,13,"What a sad, beautiful, tragic love affair",Sad Beautiful Tragic,Red
12,14,"Distance, timing, breakdown, fighting",Sad Beautiful Tragic,Red
12,15,"Silence, the train runs off its tracks",Sad Beautiful Tragic,Red
12,16,"Kiss me, try to fix it, could you just try to listen?",Sad Beautiful Tragic,Red
12,17,"Hang up, give up, and for the life of us we can't get back",Sad Beautiful Tragic,Red
12,18,A beautiful magic love there,Sad Beautiful Tragic,Red
12,19,"What a sad, beautiful, tragic, beautiful, tragic, beautiful",Sad Beautiful Tragic,Red
12,20,"What we had, a beautiful magic love there",Sad Beautiful Tragic,Red
12,21,"What a sad, beautiful, tragic, love affair",Sad Beautiful Tragic,Red
12,22,We had a beautiful magic love there,Sad Beautiful Tragic,Red
12,23,"What a sad, beautiful, tragic love affair",Sad Beautiful Tragic,Red
13,1,New to town with a made up name,The Lucky One,Red
13,2,"In the angel's city, chasing fortune and fame",The Lucky One,Red
13,3,And the camera flashes make it look like a dream,The Lucky One,Red
13,4,You had it figured out since you were in school,The Lucky One,Red
13,5,"Everybody loves pretty, everybody loves cool",The Lucky One,Red
13,6,"So overnight, you look like a sixties queen",The Lucky One,Red
13,7,Another name goes up in lights,The Lucky One,Red
13,8,Like diamonds in the sky,The Lucky One,Red
13,9,"And they'll tell you now, you're the lucky one",The Lucky One,Red
13,10,"Yeah, they'll tell you now, you're the lucky one",The Lucky One,Red
13,11,"But can you tell me now, you're the lucky one?",The Lucky One,Red
13,12,"Oh, oh, oh",The Lucky One,Red
13,13,"Now, it's big black cars and Riviera views",The Lucky One,Red
13,14,And your lover in the foyer doesn't even know you,The Lucky One,Red
13,15,And your secrets end up splashed on the news front page,The Lucky One,Red
13,16,"And they tell you that you're lucky, but you're so confused",The Lucky One,Red
13,17,"'Cause you don't feel pretty, you just feel used",The Lucky One,Red
13,18,And all the young things line up to take your place,The Lucky One,Red
13,19,Another name goes up in lights,The Lucky One,Red
13,20,You wonder if you'll make it out alive,The Lucky One,Red
13,21,"And they'll tell you now, you're the lucky one",The Lucky One,Red
13,22,"Yeah, they'll tell you now, you're the lucky one",The Lucky One,Red
13,23,"But can you tell me now, you're the lucky one?",The Lucky One,Red
13,24,"Oh, oh, oh",The Lucky One,Red
13,25,"It was a few years later, I showed up here",The Lucky One,Red
13,26,And they still tell the legend of how you disappeared,The Lucky One,Red
13,27,"How you took the money and your dignity, and got the hell out",The Lucky One,Red
13,28,They say you bought a bunch of land somewhere,The Lucky One,Red
13,29,Chose the rose garden over Madison Square,The Lucky One,Red
13,30,"And it took some time, but I understand it now",The Lucky One,Red
13,31,‘Cause now my name is up in lights,The Lucky One,Red
13,32,But I think you got it right,The Lucky One,Red
13,33,"Let me tell you now, you're the lucky one",The Lucky One,Red
13,34,"Let me tell you now, you're the lucky one",The Lucky One,Red
13,35,"Let me tell you now, you're the lucky one, oh, oh, oh",The Lucky One,Red
13,36,"And they'll tell you now, you're the lucky one",The Lucky One,Red
13,37,"Yeah, they'll tell you now, you're the lucky one",The Lucky One,Red
13,38,"And they'll tell you now, you're the lucky one, oh, oh, oh",The Lucky One,Red
13,39,"Oh, whoa, oh, oh",The Lucky One,Red
14,1,(You good to go?),Everything Has Changed (Ft. Ed Sheeran),Red
14,2,All I knew this morning when I woke,Everything Has Changed (Ft. Ed Sheeran),Red
14,3,Is I know something now,Everything Has Changed (Ft. Ed Sheeran),Red
14,4,Know something now I didn't before,Everything Has Changed (Ft. Ed Sheeran),Red
14,5,And all I've seen since 18 hours ago,Everything Has Changed (Ft. Ed Sheeran),Red
14,6,Is green eyes and freckles and your smile,Everything Has Changed (Ft. Ed Sheeran),Red
14,7,"In the back of my mind, making me feel like",Everything Has Changed (Ft. Ed Sheeran),Red
14,8,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,9,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,10,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,11,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,12,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,13,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,14,"I just wanna know you, know you, know you",Everything Has Changed (Ft. Ed Sheeran),Red
14,15,"'Cause all I know is we said, ""Hello""",Everything Has Changed (Ft. Ed Sheeran),Red
14,16,And your eyes look like coming home,Everything Has Changed (Ft. Ed Sheeran),Red
14,17,All I know is a simple name,Everything Has Changed (Ft. Ed Sheeran),Red
14,18,Everything has changed,Everything Has Changed (Ft. Ed Sheeran),Red
14,19,All I know is you held the door,Everything Has Changed (Ft. Ed Sheeran),Red
14,20,You'll be mine and I'll be yours,Everything Has Changed (Ft. Ed Sheeran),Red
14,21,All I know since yesterday,Everything Has Changed (Ft. Ed Sheeran),Red
14,22,Is everything has changed,Everything Has Changed (Ft. Ed Sheeran),Red
14,23,"And all my walls stood tall, painted blue",Everything Has Changed (Ft. Ed Sheeran),Red
14,24,"And I'll take 'em down, take 'em down",Everything Has Changed (Ft. Ed Sheeran),Red
14,25,And open up the door for you,Everything Has Changed (Ft. Ed Sheeran),Red
14,26,And all I feel in my stomach is butterflies,Everything Has Changed (Ft. Ed Sheeran),Red
14,27,"The beautiful kind, making up for lost time",Everything Has Changed (Ft. Ed Sheeran),Red
14,28,"Taking flight, making me feel right",Everything Has Changed (Ft. Ed Sheeran),Red
14,29,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,30,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,31,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,32,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,33,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,34,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,35,"I just wanna know you, know you, know you",Everything Has Changed (Ft. Ed Sheeran),Red
14,36,"'Cause all I know is we said, ""Hello""",Everything Has Changed (Ft. Ed Sheeran),Red
14,37,And your eyes look like coming home,Everything Has Changed (Ft. Ed Sheeran),Red
14,38,All I know is a simple name,Everything Has Changed (Ft. Ed Sheeran),Red
14,39,Everything has changed,Everything Has Changed (Ft. Ed Sheeran),Red
14,40,All I know is you held the door,Everything Has Changed (Ft. Ed Sheeran),Red
14,41,You'll be mine and I'll be yours,Everything Has Changed (Ft. Ed Sheeran),Red
14,42,All I know since yesterday,Everything Has Changed (Ft. Ed Sheeran),Red
14,43,Is everything has changed,Everything Has Changed (Ft. Ed Sheeran),Red
14,44,Come back and tell me why,Everything Has Changed (Ft. Ed Sheeran),Red
14,45,I'm feeling like I've missed you all this time,Everything Has Changed (Ft. Ed Sheeran),Red
14,46,And meet me there tonight,Everything Has Changed (Ft. Ed Sheeran),Red
14,47,And let me know that it's not all in my mind,Everything Has Changed (Ft. Ed Sheeran),Red
14,48,I just wanna know you better,Everything Has Changed (Ft. Ed Sheeran),Red
14,49,"Know you better, know you better now",Everything Has Changed (Ft. Ed Sheeran),Red
14,50,"I just wanna know you, know you, know you",Everything Has Changed (Ft. Ed Sheeran),Red
14,51,"'Cause all I know is we said, ""Hello""",Everything Has Changed (Ft. Ed Sheeran),Red
14,52,And your eyes look like coming home,Everything Has Changed (Ft. Ed Sheeran),Red
